CurveID,FitWallResist?,FitChloResist?,FitGamma*?,FitKc?,FitKo?,FitRd?,FitAlpha?,FitbetaPSII?,LimitState,Vcmax25,Jmax25,Rdlight25,Resistwp25,Resistch25,tpu25,gamma*25,fkc25,fko25,alpha,ha_vcmax,hd_vcmax,sv_vcmax,ha_jmax,hd_jmax,sv_jmax,ha_tpu,hd_tpu,sv_tpu,ha_gmeso,hd_gmeso,sv_gmeso,ha_darkresp,ha_stargamma,ha_kc,ha_ko,phifactor,thetafactor,betaPSII,numrubisco,numrubp,numtpu,NumSamplePoints,SumSquare,siteID,Latitude,Longitude,Elevation,yearsampled,sampledoy,GrowingSeasonStart,GrowingSeasonEnd,standage,CanopyHeight,LeafAreaIndex,species,avetimeresolution,avetimesampled,SampleHeight,Needleage,specificLAI,nitrogencontent,carboncontent,phosphoruscontent
besc-30.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,57.551323,70.619752,2.316629,0.099992,0,2.712915,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.087728,0.896594,0.342449,2,6,2,10,2.189937,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-30,2.214815,8.710528,-9999,-9999,-9999,-9999,-9999,-9999
besc-30.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,117.021526,57.581869,2.417616,2.007505,0,1.976793,1.011395,27.238,16582,0.524722,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.08757,0.894208,0.27618,3,6,1,10,1.330799,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-30,2.214815,8.710528,-9999,-9999,-9999,-9999,-9999,-9999
besc-30.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,57.922265,70.920332,2.330643,0.112447,0,2.717916,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.087857,0.896574,0.343971,2,7,1,10,2.19067,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-30,2.214815,8.710528,-9999,-9999,-9999,-9999,-9999,-9999
besc-30.csv,1,1,1,0,0,1,0,1,RubiscoRuBp,121.048098,56.618081,2.389759,2.065459,0,NaN,0.929777,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.089371,0.888687,0.270798,3,7,0,10,1.46252,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-30,2.214815,8.710528,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61.966436,0.040345,6.772062,-2.997462,0.057293,0.000038,-0.17092,0.785254,-0.000735,-0.000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-310.csv,0,0,0,0,0,1,0,1,RuBpTpu,-9999,67.120495,0.245819,0,0,2.686111,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038262,0.824528,0.41597,0,6,4,10,22.417762,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
besc-310.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,46.204633,182.815062,0.115555,0,0,0.377437,4.970088,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.067756,0.1,0.48056,3,3,4,10,23.968265,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
besc-310.csv,1,0,0,0,0,1,0,1,RuBpTpu,-9999,67.120487,0.245818,0,0,2.68611,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038262,0.824528,0.41597,0,6,4,10,22.417762,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
besc-310.csv,1,0,1,0,0,1,1,1,RuBpTpu,-9999,47.185491,0.918445,1.635879,0,2.76006,0.153429,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.043663,0.805933,0.287614,0,6,4,10,7.909422,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
besc-310.csv,1,1,0,0,0,1,0,1,RuBpTpu,-9999,67.120487,0.245818,0,0,2.68611,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038262,0.824528,0.41597,0,6,4,10,22.417762,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
besc-310.csv,1,1,1,0,0,1,1,1,RuBpTpu,-9999,47.185465,0.918444,1.635882,0,2.76006,0.153428,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.043663,0.805933,0.287613,0,6,4,10,7.909422,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-310,2.109259,12.427111,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30.664451,0.04924,8.928901,-1.575003,0.053238,0.000014,0.403623,7.173472,-4.32953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-311.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,16.205146,24.518445,0,0,0,1.130436,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.858061,0.84264,0.308038,3,4,2,9,7.636417,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
Besc-311.csv,0,0,1,0,0,1,1,1,RuBpTpu,-9999,16.698574,0,0,0,1.105365,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.869774,0.79047,0.196057,0,3,6,9,2.828192,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
Besc-311.csv,1,0,0,0,0,1,0,1,RubiscoRuBp,16.141729,22.47347,0,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.832486,0.916132,0.306804,3,6,0,9,8.398405,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
Besc-311.csv,1,0,1,0,0,1,1,1,RuBpTpu,-9999,12.017768,0,6.470569,0,1.126282,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.714114,1.245521,0.197281,0,6,3,9,6.088573,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
Besc-311.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,16.205139,24.518722,0,0,0,1.130436,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.858065,0.842628,0.308037,3,4,2,9,7.636417,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
Besc-311.csv,1,1,1,0,0,1,1,1,RuBpTpu,-9999,15.636601,0,0,0,1.10664,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.859387,0.839638,0.195938,0,4,5,9,2.838647,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-311,2.002083,10.23929,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-97.055126,0.015707,4.54312,1.301976,0.011341,0.00016,0.064412,0.650422,-0.001701,-0.000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-318.csv,0,0,0,0,0,1,0,1,RubiscoRuBp,17.200779,33.371518,0.237202,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.019687,0.721407,0.319885,4,6,0,10,3.293838,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
besc-318.csv,0,0,1,0,0,1,0,1,RubiscoRuBp,15.38373,23.867672,0.27932,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.021296,0.712954,0.227672,4,6,0,10,2.212981,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
besc-318.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,17.306652,35.632363,0.259922,0,0,1.639843,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.025387,0.663573,0.321869,4,5,1,10,2.850919,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
besc-318.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,15.364971,25.305137,0.28097,0,0,1.654543,0,27.238,16582,0.999999,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.026043,0.659016,0.227875,3,5,2,10,2.025218,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
besc-318.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,17.306656,35.632354,0.259923,0,0,1.639843,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.025387,0.663573,0.32187,4,5,1,10,2.850919,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
besc-318.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,15.364968,25.305136,0.280969,0,0,1.654543,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.026043,0.659015,0.227875,3,5,2,10,2.025218,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-318,2.003704,14.325556,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.373827,0.03763,5.387116,-0.485716,0.04092,0.000008,0.315901,4.160097,-1.418921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-31.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,14.290894,29.306487,0,0,0,1.308552,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.011529,0.718997,0.318728,5,4,1,10,3.554148,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
besc-31.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,12.60405,20.1743,0,0,0,1.279423,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.012059,0.713328,0.217901,4,4,2,10,2.348559,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
besc-31.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,14.290899,29.306757,0,0,0,1.308553,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.01153,0.718988,0.318728,5,4,1,10,3.554148,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
besc-31.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,12.827949,20.174167,0,0.19054,0,1.27942,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.012059,0.713331,0.2179,4,4,2,10,2.348452,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
besc-31.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,14.290895,29.306492,0,0,0,1.308553,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.011529,0.718997,0.318728,5,4,1,10,3.554148,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
besc-31.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,12.808452,20.174326,0,0,0.174261,1.279425,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.012059,0.713328,0.217901,4,4,2,10,2.348451,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-31,2.225926,14.349222,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.212364,0.048357,4.252881,0.010257,0.048243,0,0.285722,6.50659,-2.741067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-321.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,66.867866,110.434857,0,0,0,4.655098,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.998537,0.814612,0.457979,2,6,1,9,5.028395,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
Besc-321.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,71.907675,130.459787,0,0,0,4.498444,5.131162,27.238,16582,0.03035,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.998002,0.813052,0.539659,2,6,1,9,4.636968,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
Besc-321.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,88.979632,127.093208,0,0.459447,0,4.551555,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.997441,0.811707,0.5246,2,6,1,9,3.121371,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
Besc-321.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,153.85832,95.937017,0,1.190954,0,3.810478,0.955794,27.238,16582,0.35218,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.99848,0.809407,0.395346,2,6,1,9,2.095473,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
Besc-321.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,88.883992,126.894898,0,0,0.353399,4.546299,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.997472,0.811452,0.523656,2,6,1,9,2.958728,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
Besc-321.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,153.857714,95.93707,0,1.190951,0,3.872536,0.955799,27.238,16582,0.320963,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.99848,0.809407,0.395346,2,6,1,9,2.095473,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-321,2.254167,5.754414,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.024392,0.06937,16.002484,-0.854233,0.072734,0.000309,-0.218595,0.7163,-0.000592,-0.000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-322.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,45.312838,75.411584,1.036681,0,0,3.046517,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.101009,0.794415,0.254383,4,7,1,12,51.203718,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
Besc-322.csv,0,0,1,0,0,1,0,1,RubiscoRuBp,42.34111,48.319167,1.666539,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.098037,0.831136,0.172183,4,8,0,12,27.368602,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
Besc-322.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,45.312843,75.41159,1.036682,0,0,3.046517,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.101009,0.794415,0.254383,4,7,1,12,51.203718,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
Besc-322.csv,1,0,1,0,0,1,0,1,RubiscoRuBp,42.341067,48.319115,1.666531,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.098037,0.831136,0.172183,4,8,0,12,27.368602,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
Besc-322.csv,1,1,0,0,0,1,0,1,RubiscoRuBp,45.26003,71.817591,1.030031,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.096556,0.825721,0.254084,4,8,0,12,51.636346,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
Besc-322.csv,1,1,1,0,0,1,0,1,RubiscoRuBp,42.341107,48.319141,1.666538,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.098036,0.831136,0.172183,4,8,0,12,27.368602,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-322,4.272727,11.13706,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73.112729,0.048616,9.764779,-4.233306,0.068115,0.000002,-0.008051,0.775872,-0.000618,-0.000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-327.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,35.574614,61.300411,2.468046,0,0,2.945577,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.034177,0.884863,0.46314,4,5,1,10,7.441412,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-327,1.888889,12.374139,-9999,-9999,-9999,-9999,-9999,-9999
Besc-327.csv,0,0,1,0,0,1,0,1,RubiscoRuBp,30.896001,39.498316,2.43357,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.032206,0.902456,0.308925,4,6,0,10,3.357724,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-327,1.888889,12.374139,-9999,-9999,-9999,-9999,-9999,-9999
Besc-327.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,35.57461,61.300408,2.468045,0,0,2.945576,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.034177,0.884863,0.46314,4,5,1,10,7.441412,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-327,1.888889,12.374139,-9999,-9999,-9999,-9999,-9999,-9999
Besc-327.csv,1,0,1,0,0,1,0,1,RubiscoRuBp,30.896003,39.49831,2.43357,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.032206,0.902456,0.308925,4,6,0,10,3.357724,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-327,1.888889,12.374139,-9999,-9999,-9999,-9999,-9999,-9999
Besc-327.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,35.574614,61.300411,2.468046,0,0,2.945577,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.034177,0.884863,0.46314,4,5,1,10,7.441412,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-327,1.888889,12.374139,-9999,-9999,-9999,-9999,-9999,-9999
